bio_replica	sample	fq1	fq2	read_count	base_count	fq1_bytes	fq2_bytes	fq1_md5	fq2_md5	frac	read_count_frac	analyse
30V5	SRR5579988	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579988/SRR5579988_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579988/SRR5579988_2.fastq.gz	2642886	795011697	208.43756484985352	220.9264259338379	922fb5593298578a2dfd37f95a2d327d	1bcb1c3b64f7146833b57a2dbd907042	1	2642886	TRUE
30V5	SRR5579989	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579989/SRR5579989_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579989/SRR5579989_2.fastq.gz	2424971	729269734	241.821270942688	242.6410255432129	9b15eed8a31ba2a11b49c07eac6c149d	f35e85c93c5513b56854bc466d7102cc	1	2424971	FALSE
30V5	SRR5579990	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5579990/SRR5579990_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5579990/SRR5579990_2.fastq.gz	8757813	2644859526	832.1004638671875	841.7185564041138	f991e3653ebe378cb1a07c0d8f179a92	78761c866a1e49000282356606f159a1	0.35	3065235	TRUE
30V3	SRR5579991	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/001/SRR5579991/SRR5579991_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/001/SRR5579991/SRR5579991_2.fastq.gz	3178921	956598320	265.4865894317627	279.154260635376	8edf40fe8491f467186fada58f88fbda	da773c47b36b11ef533a63fa75e9ab76	1	3178921	TRUE
30V3	SRR5579992	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/002/SRR5579992/SRR5579992_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/002/SRR5579992/SRR5579992_2.fastq.gz	3219106	968643317	270.27950382232666	281.19287872314453	155694e6c97bbcacbf12963f77740dd7	5d67a18ac4253dd7640be4963ba7e45e	1	3219106	TRUE
30V3	SRR5579993	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/003/SRR5579993/SRR5579993_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/003/SRR5579993/SRR5579993_2.fastq.gz	3171128	954086428	263.79483127593994	279.5452518463135	648736346854c9718f850f34591ad827	de40a0b06c119421f8651f0985976dc6	1	3171128	TRUE
25V1	SRR5579994	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579994/SRR5579994_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579994/SRR5579994_2.fastq.gz	2710739	815182292	269.64915657043457	272.2234163284302	eb6c887dbb3fec0c48f8af8960968b4e	e30937743b7f1012ff6f1b4504869af9	1	2710739	FALSE
30V3	SRR5579995	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579995/SRR5579995_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579995/SRR5579995_2.fastq.gz	8405756	2538538312	855.345700263977	860.684250831604	52c2ae9944f549de85e0be8a1b221826	84a9f295359320b7ee4e6f4a0a0ec712	0.36	3026073	TRUE
24V3	SRR5579996	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579996/SRR5579996_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579996/SRR5579996_2.fastq.gz	2746170	826262475	215.26388263702393	230.19906044006348	2b582c47c95ae0b125a49b9dcd74f653	0d7b4fdfdef53ac4134fb10852338f4c	1	2746170	TRUE
25V1	SRR5579997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579997/SRR5579997_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579997/SRR5579997_2.fastq.gz	9826504	2967604208	928.2661848068237	949.4012765884399	23b3e584d0f2c46e05be53508b8f2356	763f6af6f0dc1bc2e2d7c636ee52d374	0.31	3046217	FALSE
24V3	SRR5579998	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579998/SRR5579998_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579998/SRR5579998_2.fastq.gz	2731299	821761837	214.0593776702881	228.95004081726074	eb77ba31844c2edb20190c51200043ae	2fb42968dbdf6672cad11e25752d30e7	1	2731299	FALSE
24V3	SRR5579999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579999/SRR5579999_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579999/SRR5579999_2.fastq.gz	2384320	717098558	238.5973196029663	241.8001480102539	ff9a7698434e9d1c376c96c472455c99	0c6e5d5779fb042c5d15eeea1c2a9cae	1	2384320	FALSE
24V3	SRR5580000	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580000/SRR5580000_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580000/SRR5580000_2.fastq.gz	2723783	819276443	215.04713535308838	230.62443923950195	65307a7fe421ca47df71e7a2d3d56a21	fee9d8e259422fe7cdc80bac8dd9690f	1	2723783	FALSE
24V3	SRR5580001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580001/SRR5580001_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580001/SRR5580001_2.fastq.gz	2389686	718709200	238.8728952407837	241.87504863739014	e75a4b22bb984f6527187dd7cd977ad9	a73e4e096cb09e5ce28c3670c1da6f0c	1	2389686	TRUE
24V3	SRR5580002	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580002/SRR5580002_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580002/SRR5580002_2.fastq.gz	2708612	814678033	213.46157550811768	227.81789875030518	8e20cfbb7d4c1b608b96b1a165908487	bafe9fff86dfd0228f7bf350d021ee7c	1	2708612	TRUE
24V3	SRR5580003	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580003/SRR5580003_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580003/SRR5580003_2.fastq.gz	2384929	717113941	237.99271297454834	241.32103729248047	c4939c41e381a24f8dd7f6b77a0d9723	b71a645e08b7f8c0bdc1ca2a39b316bb	1	2384929	FALSE
22V5	SRR5580004	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580004/SRR5580004_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580004/SRR5580004_2.fastq.gz	9858525	2977274550	939.3775272369385	961.4210376739502	d3346d108e30f5c2ffec29bb4f733eb1	fee117aaeb10899a64c7f556ff5338d1	0.31	3056143	TRUE
22V1	SRR5580005	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580005/SRR5580005_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580005/SRR5580005_2.fastq.gz	3166694	952933891	258.3596658706665	275.73767280578613	bca7760fc63a049a78ab190ded9358d3	11f7f104cb5229deffddc1b729142e1d	1	3166694	TRUE
22V1	SRR5580006	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580006/SRR5580006_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580006/SRR5580006_2.fastq.gz	3285533	988703936	270.321572303772	287.2439546585083	74a8bc5823c326fc0601085c0597e1bb	09f0325d7696d75485e51d8da3350c00	1	3285533	TRUE
22V1	SRR5580007	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580007/SRR5580007_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580007/SRR5580007_2.fastq.gz	3227354	970868456	264.70648670196533	281.1044759750366	7ac8066639592f7901a8101e5e3aeb63	c1dbf18f8f16c05b10008e25c9881595	1	3227354	TRUE
22V1	SRR5580008	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580008/SRR5580008_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580008/SRR5580008_2.fastq.gz	3246750	976724045	267.3655414581299	283.31571865081787	84ecebf674e03e4ae54a6f17eb3f5d02	c8b59d5caa8a2ff4ba828deb7df7c846	1	3246750	TRUE
22V1	SRR5580009	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580009/SRR5580009_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580009/SRR5580009_2.fastq.gz	10121594	3056721388	958.5266485214233	979.1399803161621	cb64a2e62a0c4e4bbce58012381d15dc	98310f090711e381f7447d5587178b73	0.3	3036479	TRUE
21V5	SRR5580010	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580010/SRR5580010_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580010/SRR5580010_2.fastq.gz	3230034	971837999	264.2005681991577	281.4023094177246	dbbc6350140e644028cc8678dc90701b	db61e08b56703ecef0382b53e78d68f7	1	3230034	TRUE
21V5	SRR5580011	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580011/SRR5580011_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580011/SRR5580011_2.fastq.gz	3347687	1007240378	276.13694858551025	293.13675022125244	bc51187934d436ebff2b710c311799fe	664612e502413b8d21234468703d7d0b	1	3347687	TRUE
21V5	SRR5580012	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580012/SRR5580012_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580012/SRR5580012_2.fastq.gz	3295781	991307989	271.0850944519043	287.29380226135254	0faa199040f75ba88af91188bae93ecd	9df5293db621d4ceca3d1c12ff90cbd5	1	3295781	TRUE
21V5	SRR5580013	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580013/SRR5580013_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580013/SRR5580013_2.fastq.gz	3317317	997794920	273.99004077911377	289.9388475418091	2eee34a47ee0b11a259ac9fb185382af	65dfabb7ea87c1efd2beb60753ee22a7	1	3317317	TRUE
11V3	SRR5580014	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580014/SRR5580014_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580014/SRR5580014_2.fastq.gz	2927213	880526781	231.8539333343506	246.15494918823242	4e97b377eb1b850ae695166c6ea09d17	b643b8de138f7ad9575592e72f6a3c0b	1	2927213	FALSE
11V3	SRR5580015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580015/SRR5580015_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580015/SRR5580015_2.fastq.gz	2447889	736126094	245.35238361358643	248.73508262634277	9edddac4b86cc157bd155b7e571c472d	ec237d6542c81a18baa95fcd29de9089	1	2447889	TRUE
11V3	SRR5580016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580016/SRR5580016_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580016/SRR5580016_2.fastq.gz	9048607	2732679314	865.9150257110596	885.3037595748901	b2aabc07098bd30ff4282d235abed606	79515c76cda62b65780623635e31fe8c	0.34	3076527	FALSE
11V3	SRR5580017	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580017/SRR5580017_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580017/SRR5580017_2.fastq.gz	2514086	756101819	251.6868143081665	254.26923179626465	1a5d3f055852c2a862506081542a678f	1e554b0fdd3a467ca6511d45d648020f	1	2514086	FALSE
11V1	SRR5580018	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580018/SRR5580018_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580018/SRR5580018_2.fastq.gz	2348995	706608338	236.16773796081543	238.31115913391113	16d68fc5c1b0b3a427dbf82ffd8336df	8879f63af97719eb8e031e50aa85b838	1	2348995	TRUE
11V1	SRR5580019	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580019/SRR5580019_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580019/SRR5580019_2.fastq.gz	2857206	859752702	227.10781002044678	239.03303718566895	5e7278888bcbd7e207a67e6faff3c725	8d4ea8ee40873d72b24281bc8212a4f9	1	2857206	FALSE
11V1	SRR5580020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580020/SRR5580020_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580020/SRR5580020_2.fastq.gz	2368756	712537512	237.73640632629395	239.92348384857178	8122bade989097350efc8ecf463e11df	6f8f10a17ea2584c98f2197724ccbb59	1	2368756	TRUE
11V1	SRR5580021	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580021/SRR5580021_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580021/SRR5580021_2.fastq.gz	2842402	855264227	225.62927150726318	237.73360633850098	621808c9f65b034e60ca7fba88047b1d	4b7e321b4f7075ba1720acf74a38e764	1	2842402	FALSE
11V3	SRR5580022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580022/SRR5580022_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580022/SRR5580022_2.fastq.gz	2936899	883487408	232.9739284515381	248.50186729431152	003e7db12e58ece4e433e0778d6a4891	b8e16285a17d45668e05b5edbce482e4	1	2936899	TRUE
11V3	SRR5580023	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580023/SRR5580023_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580023/SRR5580023_2.fastq.gz	2477973	745369466	248.5301113128662	251.7474479675293	7de754f46e1ed00012bc433bbc5a92e2	de4ff73e7b159b52cf66a93e0ad402ac	1	2477973	TRUE
30V5	SRR5580024	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580024/SRR5580024_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580024/SRR5580024_2.fastq.gz	2656838	799223490	209.8101930618286	223.43262672424316	d9b57b4b8640034d4f4f758f69ef70f5	9aca64408d3ad243c3462a7fd74578eb	1	2656838	FALSE
30V5	SRR5580025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580025/SRR5580025_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580025/SRR5580025_2.fastq.gz	2388088	718142053	238.28672313690186	240.01302337646484	962f59a3d70753cb62a18d830cfca118	92440f32f09b330cded3190c41ba0c5a	1	2388088	FALSE
32V3	SRR5580026	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580026/SRR5580026_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580026/SRR5580026_2.fastq.gz	3253791	978824611	268.8409433364868	280.5829801559448	6a5c66bd0634ff3cd47bfbf80227b868	b38b846ac791a0dc81d156b3241bcf66	1	3253791	TRUE
26V3	SRR5580027	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580027/SRR5580027_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580027/SRR5580027_2.fastq.gz	2699803	811908645	269.4686212539673	272.9794569015503	408ca2444783eac40440b5142d116108	0aa70da240c87dfb74780c2238dfd1ae	1	2699803	FALSE
26V3	SRR5580028	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580028/SRR5580028_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580028/SRR5580028_2.fastq.gz	3035927	913253459	240.74569416046143	256.4254312515259	892dc9d8d19bf515af8935b1c8b61c49	f6bbeb7f0375162e39a647b191d68caa	1	3035927	TRUE
26V3	SRR5580029	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580029/SRR5580029_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580029/SRR5580029_2.fastq.gz	2762511	830805444	275.67872047424316	278.1500406265259	7c745cfe5f8e8916125ec32095a2c371	a5e04f5297770881ddb99eb1714e71d6	1	2762511	TRUE
26V3	SRR5580030	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580030/SRR5580030_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580030/SRR5580030_2.fastq.gz	3023784	909546232	239.39713096618652	253.84955406188965	40a803f24b1aa480093a10ed1845e939	8e734d0e63b7403eab507d7473685d41	1	3023784	FALSE
26V3	SRR5580031	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580031/SRR5580031_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580031/SRR5580031_2.fastq.gz	2713027	816087217	271.4565763473511	274.942476272583	25cdacc3d2a35cb98fcd9698a195db51	e8b4e5c88d5fb3ce37458c275b45cd03	1	2713027	TRUE
26V3	SRR5580032	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580032/SRR5580032_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580032/SRR5580032_2.fastq.gz	3046221	916634274	240.0046682357788	254.86976051330566	5c56766d6a4840ebdd2bce876b741732	0eb6d7e5e35121bc17c5ef31c2a9e368	1	3046221	FALSE
26V3	SRR5580033	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580033/SRR5580033_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580033/SRR5580033_2.fastq.gz	2734601	822551920	273.2755184173584	276.6681842803955	1865db99b01ac428453307cf9d65453e	9e9a6a193eb0da4794f5536ba929ba3c	1	2734601	TRUE
26V3	SRR5580034	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580034/SRR5580034_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580034/SRR5580034_2.fastq.gz	3053386	918756933	240.42852783203125	255.45070266723633	b12ec66f1c19e41081682135732dda07	47c2005c43ac3876aa1cabff403820d9	1	3053386	TRUE
26V5	SRR5580035	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580035/SRR5580035_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580035/SRR5580035_2.fastq.gz	13149469	3971139638	1057.6782732009888	1127.4531879425049	f27d9a8ce16946b2aa856d303bc20250	fc291ae78b286c58bca319e1c9310c43	0.23	3024378	TRUE
26V5	SRR5580036	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580036/SRR5580036_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580036/SRR5580036_2.fastq.gz	10742755	3244312010	864.2480297088623	894.9286556243896	988a53c82683a51e5f27a53bd7681308	70aaf954a18faf1402ff82be39fdf962	0.28	3007972	FALSE
33V5	SRR5580037	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580037/SRR5580037_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580037/SRR5580037_2.fastq.gz	12312371	3718336042	983.7944869995117	1046.108696937561	a85ec49f21e7e48dffc23b898c20cf05	e93ae0aff4e0719fcbead438d2b945f5	0.25	3078093	FALSE
33V3	SRR5580038	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580038/SRR5580038_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580038/SRR5580038_2.fastq.gz	3223122	969328242	263.0834560394287	274.6468324661255	bd685db63f407c2a224b01bd8ec01ca9	eb2532c5395b015e5b2fcbe53e3b6d0e	1	3223122	TRUE
33V5	SRR5580039	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580039/SRR5580039_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580039/SRR5580039_2.fastq.gz	10052872	3035967344	821.2057647705078	851.4267520904541	878a717f02cb8fbbe711795ceab69eb2	89258e0a4f3128ee95f8ebb433c6bf8d	0.3	3015862	TRUE
33V5	SRR5580040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580040/SRR5580040_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580040/SRR5580040_2.fastq.gz	9975381	3012565062	796.8626012802124	822.7056512832642	6b2f7ab3f75054d1095a9f938a7af7d4	cb7ab1b732857298ec4f6ac7de3136ce	0.31	3092369	FALSE
33V3	SRR5580041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580041/SRR5580041_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580041/SRR5580041_2.fastq.gz	3318186	997594650	273.25053787231445	283.3878803253174	936adb8a1d99e201ab81ee7e8878ab82	1d1720d87c360df8577cfb990cc9e2a2	1	3318186	TRUE
33V3	SRR5580042	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580042/SRR5580042_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580042/SRR5580042_2.fastq.gz	10871090	3283069180	1007.4334917068481	1021.3196315765381	d9d5294362d05f9f458a75211dde15ff	d3399d122c1aad21a62623e3492566b0	0.28	3043906	TRUE
33V3	SRR5580043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580043/SRR5580043_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580043/SRR5580043_2.fastq.gz	3342117	1005112538	274.9588975906372	286.20057582855225	110783c8ea659ef4ebda24c17229bcd0	91893bac794607abbbfcfea8d7910d5b	1	3342117	TRUE
33V3	SRR5580044	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580044/SRR5580044_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580044/SRR5580044_2.fastq.gz	3290142	989164873	269.9642095565796	280.5234775543213	cd2e41d30559eb05984ad789e936bf75	6d03ffcf1739d326f029562d30b5ea54	1	3290142	TRUE
33V5	SRR5580045	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580045/SRR5580045_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580045/SRR5580045_2.fastq.gz	16342135	4935324770	1471.3084716796875	1630.4976825714111	f9f493d49eb861015998564bfe84091e	4efdf6ee99ad7892885e529a52b55d5a	0.19	3105006	TRUE
33V5	SRR5580046	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580046/SRR5580046_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580046/SRR5580046_2.fastq.gz	9654535	2915669570	737.7348775863647	803.3071069717407	1cd5c8323c7a6ef5f74da88c5ad311f2	e035aa7cdb369dbe1fd093e9337792d3	0.32	3089452	TRUE
12V5	SRR5580047	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580047/SRR5580047_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580047/SRR5580047_2.fastq.gz	2466275	741920846	204.93365383148193	217.73515510559082	5d7cb7326eb6e18ff8d29f500c653e76	08578b79f77072274ead5d89488be6d4	1	2466275	TRUE
13V1	SRR5580048	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580048/SRR5580048_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580048/SRR5580048_2.fastq.gz	8576405	2590074310	805.2853717803955	821.6417284011841	6768489d427a534abad9f6a244696954	3452944a96daea68ff556c95679fae19	0.36	3087506	FALSE
12V5	SRR5580049	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580049/SRR5580049_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580049/SRR5580049_2.fastq.gz	1307865	393494876	102.52212047576904	108.9390230178833	7d7d0f4cf32ca2949970a689e1fdc010	a7b36da4b4ad7060ec524c785d3dffb8	1	1307865	FALSE
12V5	SRR5580050	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580050/SRR5580050_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580050/SRR5580050_2.fastq.gz	1092855	328706550	109.53142642974854	110.3795223236084	3602ee9a4e174b78a0f6afff0b9f4c22	1e414c90398ee90bbfd16ac16be59cb3	1	1092855	TRUE
12V5	SRR5580051	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580051/SRR5580051_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580051/SRR5580051_2.fastq.gz	1300179	391070748	102.69433975219727	109.39278411865234	f9d154eadd4b3c13fb0e51448a538c13	665f75eb6ed1172ccdea1a2d5592b9b2	1	1300179	FALSE
12V5	SRR5580052	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580052/SRR5580052_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580052/SRR5580052_2.fastq.gz	1111034	334166867	111.18536281585693	112.11065483093262	021df8f3c537af55730660a7ef7244e2	973a2afa7579f3ac10d678344398dbd6	1	1111034	FALSE
12V5	SRR5580053	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580053/SRR5580053_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580053/SRR5580053_2.fastq.gz	2457434	739129986	203.35300064086914	217.66140365600586	43277920fc282e9189fada382131f895	4e68d7df1aba950fcef0ee349b4a8777	1	2457434	FALSE
12V5	SRR5580054	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580054/SRR5580054_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580054/SRR5580054_2.fastq.gz	2492700	749826332	208.04151058197021	218.7259693145752	d0a452b3c3890a8cba00cde3ddf89ab0	795489ee379cf0127b9c409f9f243dbb	1	2492700	FALSE
12V5	SRR5580055	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580055/SRR5580055_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580055/SRR5580055_2.fastq.gz	1306784	393179605	102.5129165649414	108.89055061340332	2409877a9f2f5db076844b135ae90702	6f269a64ba890babe83fb06a5504ef09	1	1306784	TRUE
12V5	SRR5580056	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580056/SRR5580056_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580056/SRR5580056_2.fastq.gz	2456435	738784560	204.61763095855713	215.23145389556885	707a9c4929342f51e44e12e9eb6b4bd9	2b96f5bb5e868475a33bdc9e5d2a5188	1	2456435	TRUE
